Dataset Mode,Feature,Value,Count,Percent
secondary_screen_auc,target,"CYP2C19, SLC15A1, SLC15A2, SLC22A6",423,0.06128729397037346
secondary_screen_auc,target,"SLC5A1, SLC5A11, SLC5A2, SLC5A3",423,0.06128729397037346
secondary_screen_auc,target,"EBP, ESR1, ESR2, GPER1, PRKCA, PRKCB, PRKCD, PRKCE, PRKCG, PRKCI, PRKCQ, PRKCZ",423,0.06128729397037346
secondary_screen_auc,target,"CSF1R, FLT3, KIT, PDGFD, PDGFRB",423,0.06128729397037346
secondary_screen_auc,target,IGF1R,422,0.06114240675058534
secondary_screen_auc,target,"PTPN1, PTPN11, PTPN2",422,0.06114240675058534
secondary_screen_auc,target,"ALK, IGF1R, INSR, RPS6KA1",421,0.060997519530797226
secondary_screen_auc,target,"LCK, MAPK14, TGFBR1",421,0.060997519530797226
secondary_screen_auc,target,"EGFR, SCN10A, SCN11A, SCN1A, SCN2A, SCN3A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A",421,0.060997519530797226
secondary_screen_auc,target,"GPR35, GRIN1, GRIN2A, GRIN2B",421,0.060997519530797226
secondary_screen_auc,target,"ARG1, ARG2, GATM, GPRC6A, OAT, OAZ1, OAZ2, OAZ3, OTC, SLC25A15, SLC25A2, SLC7A1, SLC7A2, SLC7A3, SLC7A4",421,0.060997519530797226
secondary_screen_auc,target,"KCNH2, TOP2A",421,0.060997519530797226
secondary_screen_auc,target,GCLM,421,0.060997519530797226
secondary_screen_auc,target,"AURKA, AURKB, EGFR, FGFR1, FGFR2, KDR, PDGFRA, PDGFRB",421,0.060997519530797226
secondary_screen_auc,target,"TACR1, TACR2",421,0.060997519530797226
secondary_screen_auc,target,PNP,421,0.060997519530797226
secondary_screen_auc,target,"HDAC1, HDAC6",420,0.060852632311009104
secondary_screen_auc,target,CYSLTR1,420,0.060852632311009104
secondary_screen_auc,target,"AR, ESR1, PGR",420,0.060852632311009104
secondary_screen_auc,target,DRD4,420,0.060852632311009104
secondary_screen_auc,target,GABBR1,420,0.060852632311009104
secondary_screen_auc,target,PPM1D,419,0.060707745091220996
secondary_screen_auc,target,"F10, TAAR1",419,0.060707745091220996
secondary_screen_auc,target,"NR1H2, NR1H3",419,0.060707745091220996
secondary_screen_auc,target,"ADK, ENPP1, IMPDH1, IMPDH2, NT5C2",419,0.060707745091220996
secondary_screen_auc,target,"GLRA1, GLRA2, TUBA1A, TUBA1B, TUBA1C, TUBA3C, TUBA3D, TUBA3E, TUBA4A, TUBB, TUBB1, TUBB2A, TUBB2B, TUBB3, TUBB4A, TUBB4B, TUBB6, TUBB8",418,0.060562857871432875
secondary_screen_auc,target,"FGFR3, KIT, PDGFRA, PDGFRB",418,0.060562857871432875
secondary_screen_auc,target,"PDE10A, PDE4B, PDE5A",418,0.060562857871432875
secondary_screen_auc,target,OPRD1,418,0.060562857871432875
secondary_screen_auc,target,IFNG,418,0.060562857871432875
secondary_screen_auc,target,"BLVRB, RFK",418,0.060562857871432875
secondary_screen_auc,target,"ACAN, ADAM28, MMP1, MMP12, MMP13, MMP14, MMP2, MMP3, MMP8, MMP9",418,0.060562857871432875
secondary_screen_auc,target,"HDAC1, HDAC3",418,0.060562857871432875
secondary_screen_auc,target,"KCNA5, KCNA7, KCNH1, KCNH2, KCNH5, KCNK1, KCNK6, SCN5A, SLC29A4",417,0.06041797065164476
secondary_screen_auc,target,"CES1, NEU1, NEU2",417,0.06041797065164476
secondary_screen_auc,target,"ADRA1A, ADRB1, DRD1, DRD2, DRD3, DRD4, DRD5, HTR1A, HTR2A, HTR3A, HTR4, HTR5A, HTR6, HTR7",417,0.06041797065164476
secondary_screen_auc,target,MGMT,417,0.06041797065164476
secondary_screen_auc,target,"KCNT2, TRPV4",416,0.06027308343185664
secondary_screen_auc,target,"ADRB1, ADRB2, ADRB3, NGF, TNF",416,0.06027308343185664
secondary_screen_auc,target,"SLC19A2, SLC19A3, TPK1",416,0.06027308343185664
secondary_screen_auc,target,CTSB,415,0.060128196212068524
secondary_screen_auc,target,DKK1,415,0.060128196212068524
secondary_screen_auc,target,MTTP,414,0.0599833089922804
secondary_screen_auc,target,"CRBN, PTGS2, TNF",414,0.0599833089922804
secondary_screen_auc,target,CALCA,414,0.0599833089922804
secondary_screen_auc,target,"CHAT, CHRNA10, CHRNA2, CHRNA3, CHRNA4, CHRNA5, CHRNA6, CHRNA7, CHRNA9, CHRNB2, CHRNB3, CHRNB4, CYP19A1, TBXAS1, TRPA1",414,0.0599833089922804
secondary_screen_auc,target,PTGFR,413,0.059838421772492295
secondary_screen_auc,target,MMP9,413,0.059838421772492295
secondary_screen_auc,target,"GLRA1, GLRA2, GLRB, HTR3A, HTR4",413,0.059838421772492295
secondary_screen_auc,target,"NOS1, NOS2, NOS3",413,0.059838421772492295
secondary_screen_auc,target,POLA1,412,0.05969353455270417
secondary_screen_auc,target,"HRH1, NR1I3",412,0.05969353455270417
secondary_screen_auc,target,"CYP2C19, CYP2C9, CYP2D6, CYP2E1, CYP3A4",412,0.05969353455270417
secondary_screen_auc,target,DPYD,412,0.05969353455270417
secondary_screen_auc,target,"CSNK1A1, CSNK1D, TGFB1",412,0.05969353455270417
secondary_screen_auc,target,"AKR1C1, ASIC3, EDNRA, HSPA5, IKBKB, NFKB1, NFKB2, NFKBIA, PRKAA1, PRKAA2, PRKAB1, PRKAB2, PRKAG1, PRKAG2, PRKAG3, PTGS1, PTGS2, RPS6KA3, TP53",412,0.05969353455270417
secondary_screen_auc,target,"CYP11B1, CYP17A1",411,0.05954864733291606
secondary_screen_auc,target,"ABL1, LCK, LYN, RIPK2, SRC",411,0.05954864733291606
secondary_screen_auc,target,NR5A1,410,0.05940376011312794
secondary_screen_auc,target,"ABCB11, CAMLG, FPR1, PPIA, PPIF, PPP3R2, SLC10A1, SLCO1B1, SLCO1B3",410,0.05940376011312794
secondary_screen_auc,target,SCN5A,410,0.05940376011312794
secondary_screen_auc,target,BACE1,410,0.05940376011312794
secondary_screen_auc,target,PPARG,410,0.05940376011312794
secondary_screen_auc,target,TRDMT1,409,0.05925887289333982
secondary_screen_auc,target,GABRB3,407,0.058969098453763594
secondary_screen_auc,target,"ADRA1A, ADRA1B, ADRA1D, HTR1A, HTR1F",407,0.058969098453763594
secondary_screen_auc,target,"ACY1, CHUK, GRIN1, GRIN2A, GRIN2B, GRIN2D, GRIN3A, GSS, IKBKB, RELA, SLC7A11",407,0.058969098453763594
secondary_screen_auc,target,"KCNK10, KCNK2, KCNK4, KCNN4, SCN10A, SCN11A, SCN1A, SCN2A, SCN3A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A, SLC7A11",407,0.058969098453763594
secondary_screen_auc,target,"ADRA1A, ADRA2A, HRH1, HRH2, HTR2A, HTR7",406,0.058824211233975465
secondary_screen_auc,target,"GABRA1, GABRA2, GABRA3, GABRA4, GABRA5, GABRA6, GABRB1, GABRB2, GABRB3, GABRD, GABRE, GABRG1, GABRG2, GABRG3, GABRP, GABRQ, GABRR1, GABRR2, GABRR3",406,0.058824211233975465
secondary_screen_auc,target,PREP,406,0.058824211233975465
secondary_screen_auc,target,"CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HRH1, KCNH1, KCNH2",405,0.05867932401418736
secondary_screen_auc,target,"GRIN2A, GRIN2B, GRIN2C, GRIN2D",405,0.05867932401418736
secondary_screen_auc,target,"GPR97, NR3C1",404,0.058534436794399236
secondary_screen_auc,target,"ADRA2A, ADRA2B, ADRA2C, DDC",404,0.058534436794399236
secondary_screen_auc,target,"OPRD1, OPRK1, OPRM1, SIGMAR1",404,0.058534436794399236
secondary_screen_auc,target,"ESR1, ESR2, GPER1, KCNMA1, NR1I2",404,0.058534436794399236
secondary_screen_auc,target,"CNR2, GPR119, GPR55",404,0.058534436794399236
secondary_screen_auc,target,"AKR1C3, ANO1, AR, GJA1, GJA10, GJA3, GJA4, GJA5, GJA8, GJA9, GJB1, GJB2, GJB3, GJB4, GJB5, GJB6, GJB7, GJC1, GJC2, GJC3, GJD2, GJD3, GJD4, GJE1, PANX1, PANX2, PANX3, PKD2L1, PTGS1, PTGS2, TRPC5, TRPM2, TRPM5",404,0.058534436794399236
secondary_screen_auc,target,"OPRD1, OPRM1",404,0.058534436794399236
secondary_screen_auc,target,"DRD1, DRD2",404,0.058534436794399236
secondary_screen_auc,target,FOXM1,403,0.05838954957461112
secondary_screen_auc,target,"AQP1, CA1, CA12, CA14, CA2, CA3, CA4, CA7",403,0.05838954957461112
secondary_screen_auc,target,"FLT3, NTRK1",402,0.058244662354823
secondary_screen_auc,target,"CHEK1, MARK3, PDPK1",402,0.058244662354823
secondary_screen_auc,target,"CCL2, CCL7, CCL8",402,0.058244662354823
secondary_screen_auc,target,"POLA1, POLB, POLD1, POLE",402,0.058244662354823
secondary_screen_auc,target,HRH4,402,0.058244662354823
secondary_screen_auc,target,"ACAT1, ALOX5, CHUK, IKBKB, PLA2G1B, PPARG, PTGS1, PTGS2, SLC46A1, SLC7A11, TBXAS1",402,0.058244662354823
secondary_screen_auc,target,"HRH2, SLC29A4, SLC47A1, SLC47A2",402,0.058244662354823
secondary_screen_auc,target,"PTGIS, PTGS1, PTGS2",402,0.058244662354823
secondary_screen_auc,target,"CDK1, CDK2, CDK4, CDK7",402,0.058244662354823
secondary_screen_auc,target,"AURKA, AURKB, JAK2, JAK3, RPS6KA6, STK17A",402,0.058244662354823
secondary_screen_auc,target,HPD,401,0.05809977513503489
secondary_screen_auc,target,"PKIA, PKN2, PRKACA, PRKCE, ROCK1, ROCK2",401,0.05809977513503489
secondary_screen_auc,target,MAOA,400,0.05795488791524678
secondary_screen_auc,target,"AMD1, CANT1, DCN, NEIL1, VEGFA",400,0.05795488791524678
secondary_screen_auc,target,"ATP6V1A, MMP2, PTPN1",400,0.05795488791524678
secondary_screen_auc,target,"CNR1, GPR119, GPR55, PPARA",400,0.05795488791524678
secondary_screen_auc,target,"ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD2, HRH1, HTR2A, HTR2C, HTR7, SLC6A2",400,0.05795488791524678
secondary_screen_auc,target,"CYP3A4, PKD2, TRPC1, TRPC3, TRPC4, TRPC5, TRPV2",400,0.05795488791524678
secondary_screen_auc,target,"CTSB, CTSD, CTSL, REN",400,0.05795488791524678
secondary_screen_auc,target,CXCR2,400,0.05795488791524678
secondary_screen_auc,target,"DRD2, DRD3, HTR2A, HTR7",399,0.057810000695458656
secondary_screen_auc,target,PRKG1,399,0.057810000695458656
secondary_screen_auc,target,"DRD2, DRD3, DRD4",398,0.05766511347567054
secondary_screen_auc,target,"CA1, CA2, CA4, KCNMA1, SLC12A1, SLC12A3",398,0.05766511347567054
secondary_screen_auc,target,"PTGS1, PTGS2, SLC5A8",398,0.05766511347567054
secondary_screen_auc,target,"GUCY1A2, GUCY1A3, GUCY1B2, GUCY1B3",398,0.05766511347567054
secondary_screen_auc,target,"ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, ADRB1, ADRB2, ADRB3, PAH, TNF",397,0.05752022625588242
secondary_screen_auc,target,"ESR1, ESR2, NR1I2",397,0.05752022625588242
secondary_screen_auc,target,"GRIA1, GRIA2, GRIA3, GRIA4",396,0.05737533903609431
secondary_screen_auc,target,"AHCY, AKR1A1, ALDH2, BLVRA, DHPS, DLD, GALE, HMGCR, HSD17B1, HSD17B4, IMPDH2, MGAM, P2RY11, SORD, TRPM2",396,0.05737533903609431
secondary_screen_auc,target,AGER,396,0.05737533903609431
secondary_screen_auc,target,"AURKA, FLT3, KDR, PDGFRA, PTK2, SRC",395,0.057230451816306184
secondary_screen_auc,target,"GABBR1, GABBR2, GABRA1, GABRA2, GABRA3, GABRA5, GABRB2, GABRG2, GATM, KCTD12, KCTD16, KCTD8, SLC6A1",395,0.057230451816306184
secondary_screen_auc,target,"CKB, CKM, CKMT1A, CKMT2, GAMT, SLC6A8",394,0.057085564596518076
secondary_screen_auc,target,"ABAT, AOC3, GAD2, GPT, GPT2, MAOA, MAOB, SLC6A2, SLC6A3, SLC6A4",392,0.05679579015694184
secondary_screen_auc,target,DRD2,392,0.05679579015694184
secondary_screen_auc,target,"CYP1A2, CYP3A4, SLC22A6",392,0.05679579015694184
secondary_screen_auc,target,"HTR3A, HTR3B",392,0.05679579015694184
secondary_screen_auc,target,"NR3C1, NR3C2, SERPINA6",391,0.05665090293715372
secondary_screen_auc,target,"CYP2A6, CYP2B6, CYP2C18, CYP2C19, CYP2C8, CYP2C9, CYP3A4, CYP3A5, CYP3A7, PTGS1",391,0.05665090293715372
secondary_screen_auc,target,CHIT1,390,0.056506015717365604
secondary_screen_auc,target,F2,390,0.056506015717365604
secondary_screen_auc,target,"CSNK2A1, CSNK2A2, DAPK3, HIPK3",390,0.056506015717365604
secondary_screen_auc,target,VDAC2,390,0.056506015717365604
secondary_screen_auc,target,CYP17A1,388,0.056216241277789375
secondary_screen_auc,target,CCKBR,388,0.056216241277789375
secondary_screen_auc,target,"CMPK1, RRM1, RRM2, TYMS",387,0.05607135405800125
secondary_screen_auc,target,HDAC3,387,0.05607135405800125
secondary_screen_auc,target,HTR2B,387,0.05607135405800125
secondary_screen_auc,target,"CA1, CA2, SLC12A1, SLC12A2, SLC12A3",386,0.05592646683821314
secondary_screen_auc,target,CTPS1,385,0.05578157961842502
secondary_screen_auc,target,"ADORA2A, ESR2, FASN, MCL1, SLC22A12",385,0.05578157961842502
secondary_screen_auc,target,"ESR1, ESR2, GPER1",384,0.0556366923986369
secondary_screen_auc,target,GPR119,384,0.0556366923986369
secondary_screen_auc,target,"CYP3A4, CYP3A5, CYP3A7, POU2F2, UGT1A1",381,0.05520203073927255
secondary_screen_auc,target,"EIF4E, EIF4G1",381,0.05520203073927255
secondary_screen_auc,target,"NR3C1, NR3C2, PGR, PLA2G4A",378,0.0547673690799082
secondary_screen_auc,target,"HSPB1, MAPK14",378,0.0547673690799082
secondary_screen_auc,target,HTR4,376,0.05447759464033197
secondary_screen_auc,target,"CTSD, MGMT",376,0.05447759464033197
secondary_screen_auc,target,"ADCY2, ADCY5, GNAS",373,0.054042932980967615
secondary_screen_auc,target,"ATP4A, CLCN2",372,0.0538980457611795
secondary_screen_auc,target,"FLT3, PLK1, PLK2, PLK3",371,0.05375315854139138
secondary_screen_auc,target,"ALOX5, CASP1, CASP3, CYCS, IL1B, MMP9, VEGFA",371,0.05375315854139138
secondary_screen_auc,target,"DRD2, HTR2A",371,0.05375315854139138
secondary_screen_auc,target,PFKFB3,371,0.05375315854139138
secondary_screen_auc,target,"HDAC1, HDAC10, HDAC11, HDAC2, HDAC3, HDAC4, HDAC5, HDAC6, HDAC7, HDAC8, HDAC9, MDM2",371,0.05375315854139138
secondary_screen_auc,target,"IKBKB, IL1B, TNF",370,0.05360827132160327
secondary_screen_auc,target,AHR,369,0.05346338410181514
secondary_screen_auc,target,"THRA, THRB",368,0.053318496882027035
secondary_screen_auc,target,ATP5A1,365,0.05288383522266268
secondary_screen_auc,target,HTR1A,363,0.05259406078308644
secondary_screen_auc,target,SLC2A2,361,0.05230428634351021
secondary_screen_auc,target,REN,361,0.05230428634351021
secondary_screen_auc,target,"ADORA1, AR",361,0.05230428634351021
secondary_screen_auc,target,"CA1, CA12, CA14, CA2, CA4, CA7",358,0.05186962468414587
secondary_screen_auc,target,SLC6A1,357,0.05172473746435774
secondary_screen_auc,target,"HRH1, HTR6",356,0.05157985024456963
secondary_screen_auc,target,"LPL, PPARA",351,0.05085541414562904
secondary_screen_auc,target,"CFTR, GPR35, SLC12A1, SLC12A2, SLC12A4, SLC12A5",350,0.05071052692584093
secondary_screen_auc,target,"ADRA2A, ADRA2B",349,0.05056563970605281
secondary_screen_auc,target,"DGAT2, HCAR1, HCAR2, HCAR3, NNMT, QPRT",349,0.05056563970605281
secondary_screen_auc,target,"GLRA1, GRIN1, GRIN2A, GRIN2B, GRIN2C, GRIN2D, SERPINB3",349,0.05056563970605281
secondary_screen_auc,target,"FGFR1, FGFR2, FGFR3, FGFR4, IGF1R, KDR",346,0.05013097804668846
secondary_screen_auc,target,"DRD2, DRD3, DRD4, HTR2A, SIGMAR1",345,0.04998609082690034
secondary_screen_auc,target,"AKT2, GSK3B, PKIA, PRKACA",343,0.04969631638732411
secondary_screen_auc,target,DHFR,338,0.04897188028838353
secondary_screen_auc,target,"ADA, PNP, POLA1, POLE, POLE2, POLE3, POLE4, RRM1, RRM2, RRM2B",338,0.04897188028838353
secondary_screen_auc,target,ADRB1,336,0.048682105848807285
secondary_screen_auc,target,PAK4,330,0.04781278253007859
secondary_screen_auc,target,"AR, CYP19A1, CYP21A2, KCNA10",327,0.04737812087071424
secondary_screen_auc,target,ATP4A,327,0.04737812087071424
secondary_screen_auc,target,"CYP2A6, CYP2B6, CYP2C18, CYP2C19, CYP2C8, CYP2C9, CYP2D6, CYP3A4, CYP3A5, CYP3A7",326,0.04723323365092612
secondary_screen_auc,target,"AR, ESR1, PGR, SRD5A1",325,0.047088346431138
secondary_screen_auc,target,"CFTR, TRPV1",319,0.0462190231124093
secondary_screen_auc,target,"ACHE, DRD2",313,0.0453496997936806
secondary_screen_auc,target,"CREB1, ESR1, OPRD1, OPRK1, OPRM1, TLR4",309,0.044770150914528135
secondary_screen_auc,target,"CHD1, TOP2A",309,0.044770150914528135
secondary_screen_auc,target,"NOS2, PPARG",308,0.044625263694740014
secondary_screen_auc,target,"CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, CHRNA2",304,0.04404571481558755
secondary_screen_auc,target,"LPL, NFKB2",301,0.0436110531562232
secondary_screen_auc,target,CA1,299,0.04332127871664696
secondary_screen_auc,target,"AKT1, CHEK1, GSK3B, LCK, MAP2K1, MAPK1, MAPK11, MAPK12, MAPK14, MAPK8, PRKCA, RAF1, ROCK1, RPS6KB1, SGK1",290,0.04201729373855391
secondary_screen_auc,target,"HDAC2, HMGCR, ITGAL, NR1I2",285,0.04129285763961332
secondary_screen_auc,target,"PPARA, PPARD",282,0.04085819598024897
secondary_screen_auc,target,TPH1,276,0.03998887266152027
secondary_screen_auc,target,"LTA4H, RNPEP",276,0.03998887266152027
secondary_screen_auc,target,"ADRA1A, SLC18A2",274,0.03969909822194404
secondary_screen_auc,target,PRKACA,250,0.03622180494702923
secondary_screen_auc,target,"CNR1, CNR2, FAAH, TRPV1",250,0.03622180494702923
secondary_screen_auc,target,"GABBR1, GABBR2, KCTD12, KCTD16, KCTD8",249,0.036076917727241115
secondary_screen_auc,target,"HDAC1, HDAC11, HDAC2, HDAC3",231,0.03346894777105501
secondary_screen_auc,target,KCNJ8,224,0.03245473723253819
secondary_screen_auc,target,CYP51A1,186,0.02694902288058975
secondary_screen_auc,target,"ADRA1A, ADRA1B, DRD1, DRD2, HTR1A, HTR2A",154,0.022312631847370007
secondary_screen_auc,target,"RARB, RARG",100,0.014488721978811694
secondary_screen_auc,target,"ADRA1A, ADRA1B, ADRA2A, ADRA2B, ADRA2C, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD3, DRD4, DRD5, HRH1, HTR1A, HTR1B, HTR1D, HTR1E, HTR2A, HTR2C, HTR3A, HTR6, HTR7",27,0.003911954934279157
secondary_screen_auc,disease.area,Unknown,449031,65.05885318867793
secondary_screen_auc,disease.area,oncology,48427,7.016453392679138
secondary_screen_auc,disease.area,infectious disease,29415,4.261857570067459
secondary_screen_auc,disease.area,hematologic malignancy,24714,3.580742749843522
secondary_screen_auc,disease.area,neurology/psychiatry,21737,3.149413496534298
secondary_screen_auc,disease.area,cardiology,14569,2.1108619050930755
secondary_screen_auc,disease.area,dermatology,11772,1.7056123513457124
secondary_screen_auc,disease.area,endocrinology,11579,1.6776491179266058
secondary_screen_auc,disease.area,gastroenterology,10219,1.480602499014767
secondary_screen_auc,disease.area,pulmonary,6711,0.9723381319980527
secondary_screen_auc,disease.area,ophthalmology,4477,0.6486600829913994
secondary_screen_auc,disease.area,rheumatology,3367,0.48783526902658975
secondary_screen_auc,disease.area,obstetrics/gynecology,3251,0.4710283515311681
secondary_screen_auc,disease.area,"hematologic malignancy, oncology",2511,0.3638118088879616
secondary_screen_auc,disease.area,"hematologic malignancy, hematology",2504,0.3627975983494448
secondary_screen_auc,disease.area,allergy,2163,0.3133910564016969
secondary_screen_auc,disease.area,dental,1401,0.2029869949231518
secondary_screen_auc,disease.area,urology,1306,0.1892227090432807
secondary_screen_auc,disease.area,"infectious disease, gastroenterology",1297,0.18791872406518764
secondary_screen_auc,disease.area,radiology,1285,0.18618007742773024
secondary_screen_auc,disease.area,"endocrinology, cardiology",1260,0.18255789693302735
secondary_screen_auc,disease.area,transplant,1136,0.16459188167930083
secondary_screen_auc,disease.area,"rheumatology, orthopedics",898,0.130108723369729
secondary_screen_auc,disease.area,"endocrinology, oncology",851,0.12329902403968751
secondary_screen_auc,disease.area,"endocrinology, nephrology, oncology",849,0.12300924960011127
secondary_screen_auc,disease.area,nephrology,826,0.11967684354498459
secondary_screen_auc,disease.area,"oncology, neurology/psychiatry, genetics, urology",822,0.11909729466583212
secondary_screen_auc,disease.area,"dermatology, infectious disease, oncology",819,0.11866263300646777
secondary_screen_auc,disease.area,"hematology, hematologic malignancy",817,0.11837285856689153
secondary_screen_auc,disease.area,metabolism,817,0.11837285856689153
secondary_screen_auc,disease.area,"ophthalmology, dermatology, infectious disease",789,0.11431601641282425
secondary_screen_auc,disease.area,"rheumatology, neurology/psychiatry",736,0.10663699376405407
secondary_screen_auc,disease.area,"oncology, hematologic malignancy",732,0.1060574448849016
secondary_screen_auc,disease.area,"nephrology, endocrinology",714,0.10344947492871548
secondary_screen_auc,disease.area,"gastroenterology, infectious disease, dermatology",471,0.06824188052020308
secondary_screen_auc,disease.area,"hematologic malignancy, infectious disease, oncology",468,0.06780721886083872
secondary_screen_auc,disease.area,"rheumatology, otolaryngology, gastroenterology, neurology/psychiatry, allergy",466,0.06751744442126249
secondary_screen_auc,disease.area,"neurology/psychiatry, pulmonary, allergy",462,0.06693789554211002
secondary_screen_auc,disease.area,"cardiology, allergy, neurology/psychiatry",462,0.06693789554211002
secondary_screen_auc,disease.area,"hematology, infectious disease",460,0.06664812110253379
secondary_screen_auc,disease.area,"infectious disease, pulmonary, otolaryngology",457,0.06621345944316943
secondary_screen_auc,disease.area,"endocrinology, cardiology, neurology/psychiatry",457,0.06621345944316943
secondary_screen_auc,disease.area,"infectious disease, urology",456,0.06606857222338132
secondary_screen_auc,disease.area,"endocrinology, obstetrics/gynecology",453,0.06563391056401698
secondary_screen_auc,disease.area,"gastroenterology, urology, neurology/psychiatry, allergy",451,0.06534413612444073
